Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,3.0
2005-10,0.0
2005-11,0.0
2005-12,0.0
2006-01,0.0
2006-02,0.0
2006-03,0.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.0
2006-10,0.0
2006-11,0.0
2006-12,0.0
2007-01,0.0
2007-02,2.0
2007-03,2.0
2007-04,1.0
2007-05,1.0
2007-06,1.0
2007-07,1.0
2007-08,17.0
2007-09,13.0
2007-10,3.0
2007-11,2.0
2007-12,1.0
2008-01,1.0
2008-02,2.0
2008-03,5.0
2008-04,13.0
2008-05,11.0
2008-06,1.0
2008-07,1.0
2008-08,1.0
2008-09,1.0
2008-10,1.0
2008-11,1.0
2008-12,2.0
2009-01,4.0
2009-02,6.0
2009-03,7.0
2009-04,11.0
2009-05,16.0
2009-06,6.0
2009-07,4.0
2009-08,3.0
2009-09,2.0
2009-10,3.0
2009-11,4.0
2009-12,3.0
2010-01,5.0
2010-02,7.0
2010-03,14.0
2010-04,25.0
2010-05,36.0
2010-06,6.0
2010-07,5.0
2010-08,3.0
2010-09,2.0
2010-10,2.0
2010-11,3.0
2010-12,3.0
2011-01,7.0
2011-02,16.0
2011-03,32.0
2011-04,31.0
2011-05,19.0
2011-06,8.0
2011-07,5.0
2011-08,3.0
2011-09,3.0
2011-10,2.0
2011-11,3.0
2011-12,3.0
2012-01,6.0
2012-02,9.0
2012-03,18.0
2012-04,17.0
2012-05,23.0
2012-06,48.0
2012-07,41.0
2012-08,4.0
2012-09,4.0
2012-10,6.0
2012-11,9.0
2012-12,7.0
2013-01,9.0
2013-02,6.0
2013-03,13.0
2013-04,31.0
2013-05,18.0
2013-06,20.0
2013-07,29.0
2013-08,5.0
2013-09,5.0
2013-10,3.0
2013-11,6.0
2013-12,12.0
2014-01,4.0
2014-02,11.0
2014-03,27.0
2014-04,58.0
2014-05,9.0
2014-06,5.0
2014-07,5.0
2014-08,3.0
2014-09,3.0
2014-10,3.0
2014-11,5.0
2014-12,5.0
2015-01,10.0
2015-02,16.0
2015-03,38.0
2015-04,43.0
2015-05,14.0
2015-06,4.0
2015-07,4.0
2015-08,12.0
2015-09,28.0
2015-10,46.0
2015-11,8.0
2015-12,8.0
2016-01,6.0
2016-02,10.0
2016-03,14.0
2016-04,11.0
2016-05,6.0
2016-06,4.0
2016-07,6.0
2016-08,29.0
2016-09,51.0
2016-10,4.0
2016-11,3.0
2016-12,3.0
2017-01,5.0
2017-02,10.0
2017-03,56.0
2017-04,100.0
2017-05,9.0
2017-06,4.0
2017-07,3.0
2017-08,3.0
2017-09,3.0
2017-10,4.0
2017-11,8.0
2017-12,10.0
2018-01,4.0
2018-02,3.0
2018-03,7.0
2018-04,9.0
2018-05,11.0
2018-06,7.0
2018-07,33.0
2018-08,75.0
2018-09,34.0
2018-10,4.0
2018-11,3.0
2018-12,2.0
2019-01,3.0
2019-02,2.0
2019-03,3.0
2019-04,4.0
2019-05,3.0
2019-06,3.0
2019-07,6.0
2019-08,10.0
2019-09,2.0
2019-10,2.0
2019-11,2.0
2019-12,2.0
2020-01,2.0
2020-02,2.0
2020-03,3.0
2020-04,2.0
2020-05,5.0
2020-06,10.0
2020-07,39.0
2020-08,23.0
2020-09,27.0
2020-10,7.0
2020-11,2.0
2020-12,2.0
2021-01,2.0
2021-02,2.0
2021-03,5.0
2021-04,3.0
2021-05,6.0
2021-06,34.0
2021-07,2.0
2021-08,1.0
2021-09,1.0
2021-10,2.0
2021-11,3.0
2021-12,9.0
2022-01,12.0
2022-02,38.0
2022-03,14.0
2022-04,8.0
2022-05,2.0
2022-06,2.0
2022-07,1.0
2022-08,2.0
2022-09,1.0
2022-10,2.0
2022-11,2.0
2022-12,2.0
2023-01,2.0
2023-02,2.0
2023-03,4.0
2023-04,4.0
2023-05,16.0
2023-06,39.0
2023-07,28.0
2023-08,12.0
2023-09,3.0
2023-10,2.0
2023-11,2.0
2023-12,2.0
2024-01,3.0
2024-02,2.0
2024-03,3.0
2024-04,7.0
2024-05,40.0
2024-06,41.0
2024-07,6.0
2024-08,4.0
2024-09,4.0
2024-10,3.0
2024-11,2.0
2024-12,1.0
2025-01,2.0
2025-02,2.0
2025-03,3.0
2025-04,3.0
2025-05,4.0
2025-06,4.0
2025-07,29.0
2025-08,31.0
2025-09,5.0
2025-10,2.0
2025-11,2.0
2025-12,2.0
2026-01,2.0
2026-02,2.0
2026-03,2.0
2026-04,3.0
2026-05,4.0
2026-06,5.0
