Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,15.0
2004-09,20.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,18.0
2005-03,23.0
2005-04,0.0
2005-05,19.0
2005-06,0.0
2005-07,16.0
2005-08,13.0
2005-09,12.0
2005-10,15.0
2005-11,9.0
2005-12,11.0
2006-01,17.0
2006-02,19.0
2006-03,13.0
2006-04,19.0
2006-05,21.0
2006-06,18.0
2006-07,16.0
2006-08,17.0
2006-09,11.0
2006-10,15.0
2006-11,20.0
2006-12,20.0
2007-01,14.0
2007-02,16.0
2007-03,16.0
2007-04,21.0
2007-05,23.0
2007-06,28.0
2007-07,26.0
2007-08,21.0
2007-09,16.0
2007-10,22.0
2007-11,22.0
2007-12,22.0
2008-01,23.0
2008-02,20.0
2008-03,19.0
2008-04,18.0
2008-05,21.0
2008-06,27.0
2008-07,22.0
2008-08,29.0
2008-09,22.0
2008-10,22.0
2008-11,31.0
2008-12,26.0
2009-01,39.0
2009-02,39.0
2009-03,39.0
2009-04,35.0
2009-05,48.0
2009-06,58.0
2009-07,53.0
2009-08,47.0
2009-09,55.0
2009-10,63.0
2009-11,77.0
2009-12,68.0
2010-01,86.0
2010-02,78.0
2010-03,90.0
2010-04,88.0
2010-05,100.0
2010-06,95.0
2010-07,81.0
2010-08,79.0
2010-09,79.0
2010-10,64.0
2010-11,69.0
2010-12,61.0
2011-01,72.0
2011-02,74.0
2011-03,72.0
2011-04,82.0
2011-05,77.0
2011-06,71.0
2011-07,68.0
2011-08,65.0
2011-09,84.0
2011-10,73.0
2011-11,58.0
2011-12,53.0
2012-01,63.0
2012-02,66.0
2012-03,68.0
2012-04,61.0
2012-05,66.0
2012-06,63.0
2012-07,60.0
2012-08,59.0
2012-09,58.0
2012-10,53.0
2012-11,57.0
2012-12,51.0
2013-01,55.0
2013-02,58.0
2013-03,57.0
2013-04,55.0
2013-05,54.0
2013-06,54.0
2013-07,49.0
2013-08,54.0
2013-09,48.0
2013-10,49.0
2013-11,51.0
2013-12,46.0
2014-01,47.0
2014-02,47.0
2014-03,49.0
2014-04,44.0
2014-05,53.0
2014-06,51.0
2014-07,51.0
2014-08,44.0
2014-09,48.0
2014-10,44.0
2014-11,45.0
2014-12,41.0
2015-01,47.0
2015-02,46.0
2015-03,44.0
2015-04,42.0
2015-05,48.0
2015-06,47.0
2015-07,43.0
2015-08,41.0
2015-09,41.0
2015-10,41.0
2015-11,41.0
2015-12,42.0
2016-01,38.0
2016-02,39.0
2016-03,39.0
2016-04,35.0
2016-05,40.0
2016-06,38.0
2016-07,35.0
2016-08,33.0
2016-09,34.0
2016-10,33.0
2016-11,34.0
2016-12,29.0
2017-01,38.0
2017-02,39.0
2017-03,42.0
2017-04,42.0
2017-05,40.0
2017-06,38.0
2017-07,38.0
2017-08,42.0
2017-09,41.0
2017-10,46.0
2017-11,40.0
2017-12,32.0
2018-01,41.0
2018-02,39.0
2018-03,42.0
2018-04,42.0
2018-05,43.0
2018-06,38.0
2018-07,39.0
2018-08,38.0
2018-09,39.0
2018-10,37.0
2018-11,34.0
2018-12,31.0
2019-01,34.0
2019-02,35.0
2019-03,39.0
2019-04,36.0
2019-05,38.0
2019-06,40.0
2019-07,36.0
2019-08,33.0
2019-09,34.0
2019-10,37.0
2019-11,33.0
2019-12,30.0
2020-01,41.0
2020-02,34.0
2020-03,43.0
2020-04,53.0
2020-05,57.0
2020-06,43.0
2020-07,40.0
2020-08,39.0
2020-09,38.0
2020-10,36.0
2020-11,34.0
2020-12,44.0
2021-01,41.0
2021-02,35.0
2021-03,35.0
2021-04,38.0
2021-05,41.0
2021-06,40.0
2021-07,43.0
2021-08,42.0
2021-09,43.0
2021-10,39.0
2021-11,37.0
2021-12,48.0
2022-01,51.0
2022-02,47.0
2022-03,58.0
2022-04,48.0
2022-05,50.0
2022-06,48.0
2022-07,41.0
2022-08,43.0
2022-09,42.0
2022-10,42.0
2022-11,39.0
2022-12,36.0
2023-01,38.0
2023-02,43.0
2023-03,40.0
2023-04,34.0
2023-05,39.0
2023-06,37.0
2023-07,39.0
2023-08,39.0
2023-09,39.0
2023-10,36.0
2023-11,37.0
2023-12,31.0
2024-01,40.0
2024-02,38.0
2024-03,34.0
2024-04,31.0
2024-05,33.0
2024-06,34.0
2024-07,33.0
2024-08,34.0
2024-09,34.0
2024-10,30.0
2024-11,31.0
2024-12,29.0
2025-01,35.0
2025-02,36.0
2025-03,32.0
2025-04,27.0
2025-05,30.0
2025-06,37.0
2025-07,32.0
2025-08,34.0
2025-09,34.0
2025-10,32.0
2025-11,31.0
2025-12,27.0
2026-01,30.0
2026-02,31.0
2026-03,30.0
2026-04,28.0
2026-05,29.0
2026-06,31.0
