Month,Value
2004-01,50.0
2004-02,60.0
2004-03,77.0
2004-04,79.0
2004-05,75.0
2004-06,55.0
2004-07,44.0
2004-08,45.0
2004-09,50.0
2004-10,52.0
2004-11,48.0
2004-12,44.0
2005-01,58.0
2005-02,63.0
2005-03,91.0
2005-04,88.0
2005-05,82.0
2005-06,65.0
2005-07,57.0
2005-08,51.0
2005-09,51.0
2005-10,64.0
2005-11,57.0
2005-12,51.0
2006-01,60.0
2006-02,70.0
2006-03,84.0
2006-04,89.0
2006-05,88.0
2006-06,65.0
2006-07,66.0
2006-08,59.0
2006-09,53.0
2006-10,65.0
2006-11,57.0
2006-12,53.0
2007-01,66.0
2007-02,65.0
2007-03,91.0
2007-04,95.0
2007-05,100.0
2007-06,87.0
2007-07,76.0
2007-08,68.0
2007-09,69.0
2007-10,72.0
2007-11,64.0
2007-12,58.0
2008-01,74.0
2008-02,67.0
2008-03,79.0
2008-04,80.0
2008-05,88.0
2008-06,78.0
2008-07,70.0
2008-08,57.0
2008-09,57.0
2008-10,61.0
2008-11,57.0
2008-12,46.0
2009-01,62.0
2009-02,66.0
2009-03,73.0
2009-04,66.0
2009-05,78.0
2009-06,75.0
2009-07,62.0
2009-08,63.0
2009-09,60.0
2009-10,62.0
2009-11,58.0
2009-12,50.0
2010-01,64.0
2010-02,62.0
2010-03,64.0
2010-04,60.0
2010-05,60.0
2010-06,62.0
2010-07,53.0
2010-08,54.0
2010-09,48.0
2010-10,45.0
2010-11,46.0
2010-12,38.0
2011-01,48.0
2011-02,45.0
2011-03,51.0
2011-04,48.0
2011-05,52.0
2011-06,50.0
2011-07,43.0
2011-08,39.0
2011-09,45.0
2011-10,38.0
2011-11,35.0
2011-12,32.0
2012-01,38.0
2012-02,38.0
2012-03,40.0
2012-04,37.0
2012-05,41.0
2012-06,38.0
2012-07,36.0
2012-08,36.0
2012-09,33.0
2012-10,32.0
2012-11,35.0
2012-12,30.0
2013-01,37.0
2013-02,35.0
2013-03,41.0
2013-04,42.0
2013-05,45.0
2013-06,42.0
2013-07,41.0
2013-08,38.0
2013-09,38.0
2013-10,35.0
2013-11,34.0
2013-12,28.0
2014-01,40.0
2014-02,39.0
2014-03,47.0
2014-04,45.0
2014-05,55.0
2014-06,48.0
2014-07,45.0
2014-08,42.0
2014-09,41.0
2014-10,39.0
2014-11,37.0
2014-12,34.0
2015-01,46.0
2015-02,39.0
2015-03,47.0
2015-04,46.0
2015-05,56.0
2015-06,58.0
2015-07,51.0
2015-08,49.0
2015-09,46.0
2015-10,41.0
2015-11,40.0
2015-12,36.0
2016-01,41.0
2016-02,40.0
2016-03,40.0
2016-04,44.0
2016-05,52.0
2016-06,48.0
2016-07,43.0
2016-08,39.0
2016-09,38.0
2016-10,35.0
2016-11,34.0
2016-12,30.0
2017-01,45.0
2017-02,40.0
2017-03,43.0
2017-04,42.0
2017-05,50.0
2017-06,51.0
2017-07,47.0
2017-08,44.0
2017-09,42.0
2017-10,39.0
2017-11,41.0
2017-12,32.0
2018-01,45.0
2018-02,43.0
2018-03,41.0
2018-04,42.0
2018-05,51.0
2018-06,48.0
2018-07,44.0
2018-08,44.0
2018-09,42.0
2018-10,41.0
2018-11,39.0
2018-12,34.0
2019-01,44.0
2019-02,41.0
2019-03,40.0
2019-04,44.0
2019-05,48.0
2019-06,47.0
2019-07,44.0
2019-08,41.0
2019-09,41.0
2019-10,36.0
2019-11,35.0
2019-12,30.0
2020-01,40.0
2020-02,40.0
2020-03,35.0
2020-04,28.0
2020-05,38.0
2020-06,40.0
2020-07,42.0
2020-08,44.0
2020-09,40.0
2020-10,37.0
2020-11,35.0
2020-12,29.0
2021-01,35.0
2021-02,29.0
2021-03,32.0
2021-04,30.0
2021-05,33.0
2021-06,34.0
2021-07,26.0
2021-08,23.0
2021-09,26.0
2021-10,27.0
2021-11,23.0
2021-12,22.0
2022-01,33.0
2022-02,29.0
2022-03,32.0
2022-04,31.0
2022-05,34.0
2022-06,34.0
2022-07,29.0
2022-08,28.0
2022-09,26.0
2022-10,24.0
2022-11,25.0
2022-12,22.0
2023-01,29.0
2023-02,28.0
2023-03,30.0
2023-04,29.0
2023-05,32.0
2023-06,33.0
2023-07,28.0
2023-08,27.0
2023-09,26.0
2023-10,25.0
2023-11,25.0
2023-12,21.0
2024-01,27.0
2024-02,24.0
2024-03,25.0
2024-04,27.0
2024-05,30.0
2024-06,27.0
2024-07,26.0
2024-08,24.0
2024-09,24.0
2024-10,22.0
2024-11,21.0
2024-12,20.0
2025-01,25.0
2025-02,23.0
2025-03,24.0
2025-04,26.0
2025-05,27.0
2025-06,25.0
2025-07,22.0
2025-08,22.0
2025-09,21.0
2025-10,19.0
2025-11,18.0
2025-12,18.0
2026-01,20.0
2026-02,20.0
2026-03,22.0
2026-04,25.0
2026-05,25.0
2026-06,24.0
2026-07,21.0
