Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,43.0
2004-07,0.0
2004-08,0.0
2004-09,37.0
2004-10,0.0
2004-11,51.0
2004-12,46.0
2005-01,44.0
2005-02,43.0
2005-03,69.0
2005-04,0.0
2005-05,58.0
2005-06,53.0
2005-07,49.0
2005-08,33.0
2005-09,45.0
2005-10,39.0
2005-11,48.0
2005-12,39.0
2006-01,55.0
2006-02,69.0
2006-03,65.0
2006-04,63.0
2006-05,73.0
2006-06,41.0
2006-07,44.0
2006-08,47.0
2006-09,36.0
2006-10,60.0
2006-11,44.0
2006-12,63.0
2007-01,64.0
2007-02,39.0
2007-03,64.0
2007-04,51.0
2007-05,67.0
2007-06,61.0
2007-07,58.0
2007-08,47.0
2007-09,52.0
2007-10,56.0
2007-11,61.0
2007-12,55.0
2008-01,71.0
2008-02,63.0
2008-03,70.0
2008-04,73.0
2008-05,76.0
2008-06,68.0
2008-07,66.0
2008-08,69.0
2008-09,64.0
2008-10,75.0
2008-11,57.0
2008-12,58.0
2009-01,70.0
2009-02,82.0
2009-03,85.0
2009-04,76.0
2009-05,87.0
2009-06,92.0
2009-07,82.0
2009-08,97.0
2009-09,79.0
2009-10,100.0
2009-11,98.0
2009-12,74.0
2010-01,97.0
2010-02,99.0
2010-03,94.0
2010-04,85.0
2010-05,90.0
2010-06,99.0
2010-07,83.0
2010-08,87.0
2010-09,90.0
2010-10,93.0
2010-11,88.0
2010-12,68.0
2011-01,75.0
2011-02,75.0
2011-03,71.0
2011-04,60.0
2011-05,80.0
2011-06,77.0
2011-07,68.0
2011-08,67.0
2011-09,63.0
2011-10,47.0
2011-11,47.0
2011-12,55.0
2012-01,67.0
2012-02,71.0
2012-03,70.0
2012-04,67.0
2012-05,81.0
2012-06,75.0
2012-07,75.0
2012-08,75.0
2012-09,70.0
2012-10,68.0
2012-11,68.0
2012-12,56.0
2013-01,70.0
2013-02,67.0
2013-03,65.0
2013-04,68.0
2013-05,81.0
2013-06,77.0
2013-07,72.0
2013-08,69.0
2013-09,63.0
2013-10,64.0
2013-11,58.0
2013-12,50.0
2014-01,57.0
2014-02,56.0
2014-03,54.0
2014-04,55.0
2014-05,69.0
2014-06,60.0
2014-07,56.0
2014-08,53.0
2014-09,57.0
2014-10,50.0
2014-11,52.0
2014-12,41.0
2015-01,54.0
2015-02,50.0
2015-03,49.0
2015-04,50.0
2015-05,53.0
2015-06,53.0
2015-07,46.0
2015-08,46.0
2015-09,46.0
2015-10,43.0
2015-11,44.0
2015-12,43.0
2016-01,39.0
2016-02,39.0
2016-03,38.0
2016-04,41.0
2016-05,46.0
2016-06,45.0
2016-07,39.0
2016-08,40.0
2016-09,40.0
2016-10,33.0
2016-11,30.0
2016-12,28.0
2017-01,41.0
2017-02,44.0
2017-03,47.0
2017-04,40.0
2017-05,49.0
2017-06,43.0
2017-07,41.0
2017-08,42.0
2017-09,39.0
2017-10,41.0
2017-11,40.0
2017-12,32.0
2018-01,42.0
2018-02,39.0
2018-03,39.0
2018-04,37.0
2018-05,43.0
2018-06,42.0
2018-07,37.0
2018-08,36.0
2018-09,39.0
2018-10,41.0
2018-11,35.0
2018-12,30.0
2019-01,36.0
2019-02,33.0
2019-03,34.0
2019-04,37.0
2019-05,41.0
2019-06,32.0
2019-07,33.0
2019-08,30.0
2019-09,29.0
2019-10,26.0
2019-11,27.0
2019-12,23.0
2020-01,29.0
2020-02,25.0
2020-03,18.0
2020-04,16.0
2020-05,27.0
2020-06,26.0
2020-07,28.0
2020-08,23.0
2020-09,22.0
2020-10,22.0
2020-11,23.0
2020-12,18.0
2021-01,19.0
2021-02,19.0
2021-03,18.0
2021-04,17.0
2021-05,15.0
2021-06,15.0
2021-07,10.0
2021-08,10.0
2021-09,14.0
2021-10,15.0
2021-11,15.0
2021-12,15.0
2022-01,17.0
2022-02,15.0
2022-03,16.0
2022-04,14.0
2022-05,15.0
2022-06,17.0
2022-07,15.0
2022-08,14.0
2022-09,14.0
2022-10,14.0
2022-11,13.0
2022-12,12.0
2023-01,15.0
2023-02,15.0
2023-03,13.0
2023-04,13.0
2023-05,15.0
2023-06,14.0
2023-07,12.0
2023-08,12.0
2023-09,15.0
2023-10,12.0
2023-11,12.0
2023-12,10.0
2024-01,13.0
2024-02,12.0
2024-03,12.0
2024-04,11.0
2024-05,13.0
2024-06,11.0
2024-07,11.0
2024-08,11.0
2024-09,11.0
2024-10,10.0
2024-11,9.0
2024-12,9.0
2025-01,9.0
2025-02,11.0
2025-03,11.0
2025-04,12.0
2025-05,11.0
2025-06,11.0
2025-07,10.0
2025-08,10.0
2025-09,10.0
2025-10,10.0
2025-11,9.0
2025-12,10.0
2026-01,11.0
2026-02,10.0
2026-03,10.0
2026-04,11.0
2026-05,11.0
2026-06,11.0
2026-07,11.0
