Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,0.0
2005-11,0.0
2005-12,0.0
2006-01,0.0
2006-02,0.0
2006-03,0.0
2006-04,0.0
2006-05,0.0
2006-06,80.0
2006-07,0.0
2006-08,0.0
2006-09,61.0
2006-10,0.0
2006-11,0.0
2006-12,83.0
2007-01,0.0
2007-02,0.0
2007-03,73.0
2007-04,80.0
2007-05,64.0
2007-06,69.0
2007-07,35.0
2007-08,27.0
2007-09,0.0
2007-10,45.0
2007-11,35.0
2007-12,36.0
2008-01,66.0
2008-02,50.0
2008-03,77.0
2008-04,100.0
2008-05,91.0
2008-06,60.0
2008-07,59.0
2008-08,38.0
2008-09,43.0
2008-10,50.0
2008-11,43.0
2008-12,0.0
2009-01,29.0
2009-02,27.0
2009-03,27.0
2009-04,34.0
2009-05,63.0
2009-06,56.0
2009-07,48.0
2009-08,36.0
2009-09,32.0
2009-10,43.0
2009-11,46.0
2009-12,31.0
2010-01,60.0
2010-02,42.0
2010-03,64.0
2010-04,29.0
2010-05,51.0
2010-06,50.0
2010-07,56.0
2010-08,50.0
2010-09,28.0
2010-10,34.0
2010-11,33.0
2010-12,31.0
2011-01,48.0
2011-02,34.0
2011-03,40.0
2011-04,35.0
2011-05,44.0
2011-06,35.0
2011-07,27.0
2011-08,28.0
2011-09,23.0
2011-10,23.0
2011-11,25.0
2011-12,15.0
2012-01,26.0
2012-02,24.0
2012-03,24.0
2012-04,23.0
2012-05,27.0
2012-06,23.0
2012-07,11.0
2012-08,15.0
2012-09,11.0
2012-10,12.0
2012-11,13.0
2012-12,15.0
2013-01,20.0
2013-02,21.0
2013-03,21.0
2013-04,20.0
2013-05,19.0
2013-06,15.0
2013-07,16.0
2013-08,15.0
2013-09,16.0
2013-10,11.0
2013-11,11.0
2013-12,7.0
2014-01,17.0
2014-02,17.0
2014-03,21.0
2014-04,21.0
2014-05,24.0
2014-06,21.0
2014-07,20.0
2014-08,13.0
2014-09,18.0
2014-10,15.0
2014-11,12.0
2014-12,8.0
2015-01,27.0
2015-02,17.0
2015-03,14.0
2015-04,20.0
2015-05,24.0
2015-06,25.0
2015-07,20.0
2015-08,14.0
2015-09,16.0
2015-10,12.0
2015-11,13.0
2015-12,10.0
2016-01,22.0
2016-02,15.0
2016-03,13.0
2016-04,14.0
2016-05,17.0
2016-06,18.0
2016-07,13.0
2016-08,7.0
2016-09,10.0
2016-10,10.0
2016-11,9.0
2016-12,12.0
2017-01,20.0
2017-02,14.0
2017-03,12.0
2017-04,14.0
2017-05,19.0
2017-06,17.0
2017-07,15.0
2017-08,13.0
2017-09,15.0
2017-10,9.0
2017-11,13.0
2017-12,8.0
2018-01,17.0
2018-02,9.0
2018-03,12.0
2018-04,15.0
2018-05,15.0
2018-06,11.0
2018-07,8.0
2018-08,10.0
2018-09,8.0
2018-10,8.0
2018-11,11.0
2018-12,10.0
2019-01,16.0
2019-02,10.0
2019-03,11.0
2019-04,14.0
2019-05,15.0
2019-06,11.0
2019-07,13.0
2019-08,9.0
2019-09,9.0
2019-10,6.0
2019-11,7.0
2019-12,5.0
2020-01,11.0
2020-02,7.0
2020-03,8.0
2020-04,8.0
2020-05,8.0
2020-06,9.0
2020-07,7.0
2020-08,9.0
2020-09,6.0
2020-10,8.0
2020-11,9.0
2020-12,7.0
2021-01,7.0
2021-02,8.0
2021-03,7.0
2021-04,6.0
2021-05,10.0
2021-06,7.0
2021-07,5.0
2021-08,4.0
2021-09,5.0
2021-10,6.0
2021-11,5.0
2021-12,8.0
2022-01,11.0
2022-02,10.0
2022-03,10.0
2022-04,9.0
2022-05,9.0
2022-06,7.0
2022-07,8.0
2022-08,6.0
2022-09,5.0
2022-10,6.0
2022-11,4.0
2022-12,6.0
2023-01,8.0
2023-02,6.0
2023-03,7.0
2023-04,8.0
2023-05,8.0
2023-06,11.0
2023-07,11.0
2023-08,7.0
2023-09,6.0
2023-10,5.0
2023-11,7.0
2023-12,4.0
2024-01,7.0
2024-02,5.0
2024-03,6.0
2024-04,7.0
2024-05,6.0
2024-06,6.0
2024-07,5.0
2024-08,5.0
2024-09,5.0
2024-10,5.0
2024-11,4.0
2024-12,3.0
2025-01,7.0
2025-02,6.0
2025-03,5.0
2025-04,5.0
2025-05,6.0
2025-06,0.0
2025-07,5.0
2025-08,4.0
2025-09,0.0
2025-10,5.0
2025-11,0.0
2025-12,0.0
2026-01,5.0
2026-02,4.0
2026-03,0.0
2026-04,6.0
2026-05,6.0
2026-06,5.0
2026-07,4.0
