Month,Value
2004-01,23.0
2004-02,0.0
2004-03,73.0
2004-04,89.0
2004-05,29.0
2004-06,18.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,16.0
2004-12,21.0
2005-01,25.0
2005-02,20.0
2005-03,100.0
2005-04,66.0
2005-05,29.0
2005-06,27.0
2005-07,17.0
2005-08,25.0
2005-09,30.0
2005-10,28.0
2005-11,25.0
2005-12,17.0
2006-01,31.0
2006-02,18.0
2006-03,36.0
2006-04,63.0
2006-05,24.0
2006-06,20.0
2006-07,9.0
2006-08,12.0
2006-09,20.0
2006-10,25.0
2006-11,35.0
2006-12,21.0
2007-01,30.0
2007-02,31.0
2007-03,42.0
2007-04,64.0
2007-05,23.0
2007-06,22.0
2007-07,16.0
2007-08,21.0
2007-09,20.0
2007-10,24.0
2007-11,38.0
2007-12,32.0
2008-01,37.0
2008-02,56.0
2008-03,55.0
2008-04,84.0
2008-05,27.0
2008-06,24.0
2008-07,19.0
2008-08,19.0
2008-09,24.0
2008-10,29.0
2008-11,37.0
2008-12,30.0
2009-01,49.0
2009-02,39.0
2009-03,59.0
2009-04,66.0
2009-05,33.0
2009-06,28.0
2009-07,23.0
2009-08,32.0
2009-09,30.0
2009-10,30.0
2009-11,39.0
2009-12,38.0
2010-01,51.0
2010-02,59.0
2010-03,75.0
2010-04,65.0
2010-05,39.0
2010-06,30.0
2010-07,20.0
2010-08,28.0
2010-09,25.0
2010-10,27.0
2010-11,31.0
2010-12,35.0
2011-01,43.0
2011-02,44.0
2011-03,63.0
2011-04,55.0
2011-05,24.0
2011-06,27.0
2011-07,25.0
2011-08,21.0
2011-09,20.0
2011-10,17.0
2011-11,26.0
2011-12,31.0
2012-01,55.0
2012-02,50.0
2012-03,58.0
2012-04,63.0
2012-05,33.0
2012-06,27.0
2012-07,21.0
2012-08,26.0
2012-09,22.0
2012-10,23.0
2012-11,27.0
2012-12,31.0
2013-01,43.0
2013-02,41.0
2013-03,57.0
2013-04,58.0
2013-05,28.0
2013-06,24.0
2013-07,20.0
2013-08,21.0
2013-09,22.0
2013-10,23.0
2013-11,28.0
2013-12,28.0
2014-01,39.0
2014-02,39.0
2014-03,50.0
2014-04,46.0
2014-05,32.0
2014-06,30.0
2014-07,29.0
2014-08,25.0
2014-09,32.0
2014-10,27.0
2014-11,31.0
2014-12,36.0
2015-01,48.0
2015-02,50.0
2015-03,50.0
2015-04,54.0
2015-05,34.0
2015-06,27.0
2015-07,30.0
2015-08,25.0
2015-09,25.0
2015-10,25.0
2015-11,30.0
2015-12,35.0
2016-01,42.0
2016-02,48.0
2016-03,39.0
2016-04,45.0
2016-05,27.0
2016-06,24.0
2016-07,19.0
2016-08,18.0
2016-09,16.0
2016-10,21.0
2016-11,29.0
2016-12,30.0
2017-01,47.0
2017-02,41.0
2017-03,49.0
2017-04,41.0
2017-05,28.0
2017-06,24.0
2017-07,19.0
2017-08,20.0
2017-09,20.0
2017-10,23.0
2017-11,34.0
2017-12,27.0
2018-01,48.0
2018-02,50.0
2018-03,42.0
2018-04,41.0
2018-05,25.0
2018-06,21.0
2018-07,21.0
2018-08,17.0
2018-09,19.0
2018-10,19.0
2018-11,25.0
2018-12,31.0
2019-01,37.0
2019-02,47.0
2019-03,33.0
2019-04,30.0
2019-05,21.0
2019-06,16.0
2019-07,14.0
2019-08,13.0
2019-09,13.0
2019-10,16.0
2019-11,19.0
2019-12,24.0
2020-01,42.0
2020-02,40.0
2020-03,38.0
2020-04,20.0
2020-05,16.0
2020-06,18.0
2020-07,26.0
2020-08,24.0
2020-09,20.0
2020-10,16.0
2020-11,19.0
2020-12,27.0
2021-01,30.0
2021-02,31.0
2021-03,26.0
2021-04,21.0
2021-05,13.0
2021-06,14.0
2021-07,11.0
2021-08,9.0
2021-09,9.0
2021-10,11.0
2021-11,19.0
2021-12,22.0
2022-01,21.0
2022-02,23.0
2022-03,30.0
2022-04,26.0
2022-05,13.0
2022-06,12.0
2022-07,11.0
2022-08,10.0
2022-09,11.0
2022-10,10.0
2022-11,18.0
2022-12,17.0
2023-01,18.0
2023-02,31.0
2023-03,20.0
2023-04,20.0
2023-05,13.0
2023-06,11.0
2023-07,10.0
2023-08,10.0
2023-09,10.0
2023-10,11.0
2023-11,13.0
2023-12,17.0
2024-01,22.0
2024-02,27.0
2024-03,15.0
2024-04,21.0
2024-05,12.0
2024-06,13.0
2024-07,8.0
2024-08,9.0
2024-09,9.0
2024-10,10.0
2024-11,19.0
2024-12,16.0
2025-01,16.0
2025-02,22.0
2025-03,16.0
2025-04,17.0
2025-05,12.0
2025-06,11.0
2025-07,11.0
2025-08,14.0
2025-09,10.0
2025-10,10.0
2025-11,14.0
2025-12,21.0
2026-01,23.0
2026-02,25.0
2026-03,25.0
2026-04,23.0
2026-05,17.0
2026-06,38.0
