Month,Value
2004-01,44.0
2004-02,60.0
2004-03,97.0
2004-04,46.0
2004-05,50.0
2004-06,42.0
2004-07,52.0
2004-08,58.0
2004-09,98.0
2004-10,56.0
2004-11,43.0
2004-12,61.0
2005-01,68.0
2005-02,61.0
2005-03,71.0
2005-04,76.0
2005-05,98.0
2005-06,66.0
2005-07,54.0
2005-08,74.0
2005-09,69.0
2005-10,75.0
2005-11,50.0
2005-12,44.0
2006-01,76.0
2006-02,54.0
2006-03,78.0
2006-04,57.0
2006-05,67.0
2006-06,52.0
2006-07,51.0
2006-08,39.0
2006-09,37.0
2006-10,46.0
2006-11,44.0
2006-12,44.0
2007-01,58.0
2007-02,61.0
2007-03,78.0
2007-04,67.0
2007-05,71.0
2007-06,73.0
2007-07,63.0
2007-08,93.0
2007-09,87.0
2007-10,74.0
2007-11,63.0
2007-12,55.0
2008-01,75.0
2008-02,66.0
2008-03,90.0
2008-04,82.0
2008-05,76.0
2008-06,64.0
2008-07,58.0
2008-08,51.0
2008-09,56.0
2008-10,60.0
2008-11,55.0
2008-12,53.0
2009-01,71.0
2009-02,75.0
2009-03,96.0
2009-04,100.0
2009-05,84.0
2009-06,73.0
2009-07,70.0
2009-08,67.0
2009-09,76.0
2009-10,73.0
2009-11,75.0
2009-12,61.0
2010-01,88.0
2010-02,85.0
2010-03,92.0
2010-04,90.0
2010-05,91.0
2010-06,88.0
2010-07,73.0
2010-08,83.0
2010-09,82.0
2010-10,60.0
2010-11,67.0
2010-12,62.0
2011-01,87.0
2011-02,83.0
2011-03,94.0
2011-04,81.0
2011-05,76.0
2011-06,81.0
2011-07,67.0
2011-08,76.0
2011-09,83.0
2011-10,63.0
2011-11,68.0
2011-12,64.0
2012-01,73.0
2012-02,79.0
2012-03,86.0
2012-04,76.0
2012-05,86.0
2012-06,81.0
2012-07,70.0
2012-08,62.0
2012-09,69.0
2012-10,61.0
2012-11,67.0
2012-12,60.0
2013-01,69.0
2013-02,63.0
2013-03,61.0
2013-04,63.0
2013-05,69.0
2013-06,64.0
2013-07,61.0
2013-08,53.0
2013-09,62.0
2013-10,52.0
2013-11,55.0
2013-12,48.0
2014-01,52.0
2014-02,51.0
2014-03,57.0
2014-04,52.0
2014-05,60.0
2014-06,59.0
2014-07,61.0
2014-08,57.0
2014-09,60.0
2014-10,51.0
2014-11,56.0
2014-12,45.0
2015-01,56.0
2015-02,57.0
2015-03,56.0
2015-04,61.0
2015-05,81.0
2015-06,76.0
2015-07,63.0
2015-08,60.0
2015-09,65.0
2015-10,59.0
2015-11,53.0
2015-12,46.0
2016-01,45.0
2016-02,44.0
2016-03,52.0
2016-04,53.0
2016-05,63.0
2016-06,53.0
2016-07,50.0
2016-08,46.0
2016-09,59.0
2016-10,47.0
2016-11,43.0
2016-12,37.0
2017-01,53.0
2017-02,47.0
2017-03,57.0
2017-04,54.0
2017-05,57.0
2017-06,53.0
2017-07,50.0
2017-08,45.0
2017-09,52.0
2017-10,41.0
2017-11,46.0
2017-12,38.0
2018-01,53.0
2018-02,44.0
2018-03,48.0
2018-04,42.0
2018-05,50.0
2018-06,51.0
2018-07,42.0
2018-08,51.0
2018-09,60.0
2018-10,45.0
2018-11,44.0
2018-12,36.0
2019-01,46.0
2019-02,42.0
2019-03,45.0
2019-04,40.0
2019-05,40.0
2019-06,39.0
2019-07,38.0
2019-08,41.0
2019-09,52.0
2019-10,33.0
2019-11,36.0
2019-12,30.0
2020-01,40.0
2020-02,36.0
2020-03,40.0
2020-04,30.0
2020-05,33.0
2020-06,36.0
2020-07,38.0
2020-08,48.0
2020-09,53.0
2020-10,38.0
2020-11,32.0
2020-12,30.0
2021-01,35.0
2021-02,29.0
2021-03,43.0
2021-04,28.0
2021-05,30.0
2021-06,30.0
2021-07,28.0
2021-08,29.0
2021-09,39.0
2021-10,31.0
2021-11,29.0
2021-12,28.0
2022-01,45.0
2022-02,44.0
2022-03,58.0
2022-04,32.0
2022-05,33.0
2022-06,35.0
2022-07,31.0
2022-08,36.0
2022-09,48.0
2022-10,27.0
2022-11,31.0
2022-12,30.0
2023-01,42.0
2023-02,36.0
2023-03,40.0
2023-04,29.0
2023-05,31.0
2023-06,37.0
2023-07,39.0
2023-08,37.0
2023-09,44.0
2023-10,28.0
2023-11,31.0
2023-12,29.0
2024-01,39.0
2024-02,37.0
2024-03,52.0
2024-04,30.0
2024-05,36.0
2024-06,38.0
2024-07,35.0
2024-08,34.0
2024-09,48.0
2024-10,31.0
2024-11,31.0
2024-12,29.0
2025-01,36.0
2025-02,34.0
2025-03,43.0
2025-04,27.0
2025-05,28.0
2025-06,34.0
2025-07,33.0
2025-08,37.0
2025-09,48.0
2025-10,28.0
2025-11,32.0
2025-12,27.0
2026-01,36.0
2026-02,29.0
2026-03,41.0
2026-04,27.0
2026-05,32.0
2026-06,35.0
2026-07,32.0
