Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,69.0
2004-12,0.0
2005-01,0.0
2005-02,100.0
2005-03,0.0
2005-04,0.0
2005-05,95.0
2005-06,0.0
2005-07,0.0
2005-08,50.0
2005-09,58.0
2005-10,0.0
2005-11,46.0
2005-12,39.0
2006-01,39.0
2006-02,62.0
2006-03,0.0
2006-04,0.0
2006-05,52.0
2006-06,36.0
2006-07,29.0
2006-08,47.0
2006-09,38.0
2006-10,43.0
2006-11,29.0
2006-12,44.0
2007-01,35.0
2007-02,31.0
2007-03,35.0
2007-04,36.0
2007-05,53.0
2007-06,46.0
2007-07,48.0
2007-08,41.0
2007-09,45.0
2007-10,32.0
2007-11,48.0
2007-12,29.0
2008-01,55.0
2008-02,58.0
2008-03,53.0
2008-04,39.0
2008-05,56.0
2008-06,49.0
2008-07,63.0
2008-08,50.0
2008-09,46.0
2008-10,55.0
2008-11,33.0
2008-12,35.0
2009-01,49.0
2009-02,63.0
2009-03,48.0
2009-04,39.0
2009-05,46.0
2009-06,58.0
2009-07,49.0
2009-08,45.0
2009-09,43.0
2009-10,58.0
2009-11,48.0
2009-12,36.0
2010-01,55.0
2010-02,52.0
2010-03,47.0
2010-04,46.0
2010-05,47.0
2010-06,61.0
2010-07,58.0
2010-08,60.0
2010-09,46.0
2010-10,43.0
2010-11,48.0
2010-12,38.0
2011-01,42.0
2011-02,42.0
2011-03,34.0
2011-04,31.0
2011-05,37.0
2011-06,42.0
2011-07,39.0
2011-08,39.0
2011-09,39.0
2011-10,27.0
2011-11,29.0
2011-12,28.0
2012-01,36.0
2012-02,36.0
2012-03,34.0
2012-04,31.0
2012-05,35.0
2012-06,37.0
2012-07,40.0
2012-08,37.0
2012-09,35.0
2012-10,31.0
2012-11,32.0
2012-12,31.0
2013-01,39.0
2013-02,33.0
2013-03,31.0
2013-04,32.0
2013-05,33.0
2013-06,34.0
2013-07,31.0
2013-08,35.0
2013-09,36.0
2013-10,31.0
2013-11,30.0
2013-12,25.0
2014-01,30.0
2014-02,30.0
2014-03,25.0
2014-04,29.0
2014-05,31.0
2014-06,32.0
2014-07,30.0
2014-08,29.0
2014-09,29.0
2014-10,36.0
2014-11,34.0
2014-12,26.0
2015-01,32.0
2015-02,31.0
2015-03,26.0
2015-04,27.0
2015-05,30.0
2015-06,31.0
2015-07,29.0
2015-08,27.0
2015-09,28.0
2015-10,26.0
2015-11,27.0
2015-12,26.0
2016-01,22.0
2016-02,26.0
2016-03,22.0
2016-04,21.0
2016-05,26.0
2016-06,21.0
2016-07,21.0
2016-08,22.0
2016-09,23.0
2016-10,22.0
2016-11,23.0
2016-12,16.0
2017-01,24.0
2017-02,29.0
2017-03,25.0
2017-04,23.0
2017-05,32.0
2017-06,23.0
2017-07,26.0
2017-08,24.0
2017-09,23.0
2017-10,23.0
2017-11,24.0
2017-12,18.0
2018-01,24.0
2018-02,25.0
2018-03,22.0
2018-04,19.0
2018-05,22.0
2018-06,25.0
2018-07,25.0
2018-08,23.0
2018-09,23.0
2018-10,24.0
2018-11,23.0
2018-12,17.0
2019-01,19.0
2019-02,20.0
2019-03,18.0
2019-04,15.0
2019-05,20.0
2019-06,19.0
2019-07,18.0
2019-08,18.0
2019-09,16.0
2019-10,17.0
2019-11,17.0
2019-12,22.0
2020-01,19.0
2020-02,22.0
2020-03,17.0
2020-04,18.0
2020-05,18.0
2020-06,20.0
2020-07,25.0
2020-08,22.0
2020-09,22.0
2020-10,22.0
2020-11,18.0
2020-12,16.0
2021-01,24.0
2021-02,20.0
2021-03,21.0
2021-04,21.0
2021-05,16.0
2021-06,20.0
2021-07,23.0
2021-08,33.0
2021-09,31.0
2021-10,33.0
2021-11,26.0
2021-12,23.0
2022-01,38.0
2022-02,53.0
2022-03,45.0
2022-04,18.0
2022-05,23.0
2022-06,23.0
2022-07,28.0
2022-08,29.0
2022-09,33.0
2022-10,22.0
2022-11,27.0
2022-12,24.0
2023-01,27.0
2023-02,43.0
2023-03,23.0
2023-04,15.0
2023-05,19.0
2023-06,25.0
2023-07,26.0
2023-08,29.0
2023-09,35.0
2023-10,21.0
2023-11,25.0
2023-12,19.0
2024-01,23.0
2024-02,37.0
2024-03,19.0
2024-04,14.0
2024-05,18.0
2024-06,20.0
2024-07,24.0
2024-08,26.0
2024-09,27.0
2024-10,17.0
2024-11,22.0
2024-12,20.0
2025-01,18.0
2025-02,26.0
2025-03,14.0
2025-04,10.0
2025-05,15.0
2025-06,19.0
2025-07,17.0
2025-08,19.0
2025-09,20.0
2025-10,17.0
2025-11,17.0
2025-12,17.0
2026-01,16.0
2026-02,21.0
2026-03,15.0
2026-04,13.0
2026-05,17.0
2026-06,23.0
2026-07,21.0
