Month,Value
2004-01,0.0
2004-02,35.0
2004-03,0.0
2004-04,0.0
2004-05,37.0
2004-06,0.0
2004-07,0.0
2004-08,23.0
2004-09,27.0
2004-10,31.0
2004-11,30.0
2004-12,0.0
2005-01,28.0
2005-02,37.0
2005-03,48.0
2005-04,48.0
2005-05,51.0
2005-06,46.0
2005-07,35.0
2005-08,43.0
2005-09,47.0
2005-10,42.0
2005-11,51.0
2005-12,32.0
2006-01,41.0
2006-02,33.0
2006-03,45.0
2006-04,56.0
2006-05,56.0
2006-06,55.0
2006-07,42.0
2006-08,22.0
2006-09,21.0
2006-10,34.0
2006-11,32.0
2006-12,26.0
2007-01,37.0
2007-02,33.0
2007-03,36.0
2007-04,41.0
2007-05,32.0
2007-06,46.0
2007-07,33.0
2007-08,41.0
2007-09,33.0
2007-10,47.0
2007-11,35.0
2007-12,35.0
2008-01,39.0
2008-02,51.0
2008-03,49.0
2008-04,40.0
2008-05,63.0
2008-06,59.0
2008-07,37.0
2008-08,34.0
2008-09,30.0
2008-10,40.0
2008-11,36.0
2008-12,34.0
2009-01,50.0
2009-02,50.0
2009-03,60.0
2009-04,64.0
2009-05,87.0
2009-06,73.0
2009-07,68.0
2009-08,57.0
2009-09,63.0
2009-10,59.0
2009-11,71.0
2009-12,63.0
2010-01,82.0
2010-02,93.0
2010-03,92.0
2010-04,78.0
2010-05,97.0
2010-06,66.0
2010-07,55.0
2010-08,59.0
2010-09,60.0
2010-10,48.0
2010-11,63.0
2010-12,56.0
2011-01,76.0
2011-02,72.0
2011-03,85.0
2011-04,78.0
2011-05,100.0
2011-06,61.0
2011-07,48.0
2011-08,60.0
2011-09,62.0
2011-10,48.0
2011-11,42.0
2011-12,46.0
2012-01,71.0
2012-02,68.0
2012-03,71.0
2012-04,73.0
2012-05,74.0
2012-06,57.0
2012-07,48.0
2012-08,45.0
2012-09,37.0
2012-10,42.0
2012-11,39.0
2012-12,39.0
2013-01,51.0
2013-02,52.0
2013-03,53.0
2013-04,55.0
2013-05,66.0
2013-06,44.0
2013-07,47.0
2013-08,40.0
2013-09,36.0
2013-10,41.0
2013-11,49.0
2013-12,60.0
2014-01,47.0
2014-02,33.0
2014-03,44.0
2014-04,54.0
2014-05,51.0
2014-06,49.0
2014-07,47.0
2014-08,40.0
2014-09,37.0
2014-10,35.0
2014-11,44.0
2014-12,36.0
2015-01,43.0
2015-02,43.0
2015-03,51.0
2015-04,44.0
2015-05,42.0
2015-06,41.0
2015-07,38.0
2015-08,35.0
2015-09,34.0
2015-10,39.0
2015-11,40.0
2015-12,37.0
2016-01,26.0
2016-02,27.0
2016-03,28.0
2016-04,28.0
2016-05,29.0
2016-06,29.0
2016-07,21.0
2016-08,22.0
2016-09,20.0
2016-10,23.0
2016-11,26.0
2016-12,22.0
2017-01,27.0
2017-02,27.0
2017-03,36.0
2017-04,27.0
2017-05,31.0
2017-06,26.0
2017-07,29.0
2017-08,47.0
2017-09,36.0
2017-10,24.0
2017-11,33.0
2017-12,22.0
2018-01,32.0
2018-02,31.0
2018-03,32.0
2018-04,26.0
2018-05,29.0
2018-06,27.0
2018-07,24.0
2018-08,27.0
2018-09,23.0
2018-10,22.0
2018-11,28.0
2018-12,20.0
2019-01,24.0
2019-02,22.0
2019-03,23.0
2019-04,22.0
2019-05,27.0
2019-06,19.0
2019-07,18.0
2019-08,20.0
2019-09,18.0
2019-10,16.0
2019-11,20.0
2019-12,18.0
2020-01,25.0
2020-02,26.0
2020-03,14.0
2020-04,10.0
2020-05,13.0
2020-06,20.0
2020-07,23.0
2020-08,21.0
2020-09,19.0
2020-10,18.0
2020-11,19.0
2020-12,17.0
2021-01,18.0
2021-02,18.0
2021-03,19.0
2021-04,13.0
2021-05,11.0
2021-06,14.0
2021-07,12.0
2021-08,8.0
2021-09,9.0
2021-10,10.0
2021-11,12.0
2021-12,14.0
2022-01,21.0
2022-02,16.0
2022-03,19.0
2022-04,17.0
2022-05,22.0
2022-06,23.0
2022-07,17.0
2022-08,17.0
2022-09,15.0
2022-10,13.0
2022-11,14.0
2022-12,13.0
2023-01,17.0
2023-02,16.0
2023-03,16.0
2023-04,15.0
2023-05,16.0
2023-06,15.0
2023-07,15.0
2023-08,15.0
2023-09,14.0
2023-10,13.0
2023-11,15.0
2023-12,12.0
2024-01,16.0
2024-02,18.0
2024-03,17.0
2024-04,15.0
2024-05,16.0
2024-06,15.0
2024-07,13.0
2024-08,15.0
2024-09,14.0
2024-10,13.0
2024-11,22.0
2024-12,13.0
2025-01,19.0
2025-02,19.0
2025-03,19.0
2025-04,13.0
2025-05,14.0
2025-06,15.0
2025-07,15.0
2025-08,17.0
2025-09,14.0
2025-10,15.0
2025-11,14.0
2025-12,14.0
2026-01,18.0
2026-02,14.0
2026-03,14.0
2026-04,14.0
2026-05,16.0
2026-06,16.0
