Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,16.0
2005-02,0.0
2005-03,100.0
2005-04,16.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,10.0
2005-10,0.0
2005-11,12.0
2005-12,15.0
2006-01,29.0
2006-02,36.0
2006-03,47.0
2006-04,44.0
2006-05,14.0
2006-06,0.0
2006-07,6.0
2006-08,6.0
2006-09,10.0
2006-10,7.0
2006-11,17.0
2006-12,16.0
2007-01,39.0
2007-02,26.0
2007-03,28.0
2007-04,48.0
2007-05,9.0
2007-06,11.0
2007-07,7.0
2007-08,14.0
2007-09,13.0
2007-10,12.0
2007-11,29.0
2007-12,17.0
2008-01,25.0
2008-02,22.0
2008-03,19.0
2008-04,46.0
2008-05,6.0
2008-06,5.0
2008-07,5.0
2008-08,7.0
2008-09,8.0
2008-10,10.0
2008-11,12.0
2008-12,13.0
2009-01,20.0
2009-02,18.0
2009-03,14.0
2009-04,38.0
2009-05,10.0
2009-06,9.0
2009-07,10.0
2009-08,12.0
2009-09,8.0
2009-10,9.0
2009-11,12.0
2009-12,12.0
2010-01,16.0
2010-02,18.0
2010-03,27.0
2010-04,15.0
2010-05,20.0
2010-06,6.0
2010-07,5.0
2010-08,8.0
2010-09,8.0
2010-10,9.0
2010-11,13.0
2010-12,11.0
2011-01,19.0
2011-02,16.0
2011-03,35.0
2011-04,15.0
2011-05,8.0
2011-06,8.0
2011-07,6.0
2011-08,6.0
2011-09,7.0
2011-10,7.0
2011-11,10.0
2011-12,16.0
2012-01,29.0
2012-02,25.0
2012-03,50.0
2012-04,62.0
2012-05,24.0
2012-06,28.0
2012-07,17.0
2012-08,41.0
2012-09,10.0
2012-10,11.0
2012-11,10.0
2012-12,11.0
2013-01,18.0
2013-02,17.0
2013-03,43.0
2013-04,25.0
2013-05,28.0
2013-06,21.0
2013-07,21.0
2013-08,18.0
2013-09,18.0
2013-10,10.0
2013-11,10.0
2013-12,12.0
2014-01,17.0
2014-02,16.0
2014-03,34.0
2014-04,24.0
2014-05,21.0
2014-06,27.0
2014-07,43.0
2014-08,29.0
2014-09,39.0
2014-10,19.0
2014-11,18.0
2014-12,16.0
2015-01,27.0
2015-02,45.0
2015-03,53.0
2015-04,19.0
2015-05,13.0
2015-06,17.0
2015-07,18.0
2015-08,34.0
2015-09,41.0
2015-10,36.0
2015-11,25.0
2015-12,25.0
2016-01,24.0
2016-02,40.0
2016-03,14.0
2016-04,20.0
2016-05,14.0
2016-06,21.0
2016-07,12.0
2016-08,12.0
2016-09,13.0
2016-10,22.0
2016-11,40.0
2016-12,52.0
2017-01,42.0
2017-02,21.0
2017-03,30.0
2017-04,14.0
2017-05,9.0
2017-06,8.0
2017-07,10.0
2017-08,15.0
2017-09,20.0
2017-10,15.0
2017-11,26.0
2017-12,17.0
2018-01,28.0
2018-02,40.0
2018-03,14.0
2018-04,12.0
2018-05,8.0
2018-06,7.0
2018-07,8.0
2018-08,8.0
2018-09,9.0
2018-10,20.0
2018-11,28.0
2018-12,28.0
2019-01,24.0
2019-02,29.0
2019-03,14.0
2019-04,14.0
2019-05,11.0
2019-06,9.0
2019-07,8.0
2019-08,8.0
2019-09,7.0
2019-10,10.0
2019-11,13.0
2019-12,21.0
2020-01,23.0
2020-02,17.0
2020-03,18.0
2020-04,9.0
2020-05,7.0
2020-06,8.0
2020-07,10.0
2020-08,8.0
2020-09,8.0
2020-10,7.0
2020-11,17.0
2020-12,26.0
2021-01,17.0
2021-02,18.0
2021-03,11.0
2021-04,13.0
2021-05,6.0
2021-06,5.0
2021-07,4.0
2021-08,4.0
2021-09,4.0
2021-10,6.0
2021-11,14.0
2021-12,12.0
2022-01,11.0
2022-02,11.0
2022-03,23.0
2022-04,23.0
2022-05,6.0
2022-06,6.0
2022-07,5.0
2022-08,7.0
2022-09,9.0
2022-10,6.0
2022-11,14.0
2022-12,11.0
2023-01,9.0
2023-02,18.0
2023-03,7.0
2023-04,10.0
2023-05,6.0
2023-06,11.0
2023-07,6.0
2023-08,5.0
2023-09,7.0
2023-10,8.0
2023-11,8.0
2023-12,15.0
2024-01,14.0
2024-02,20.0
2024-03,10.0
2024-04,20.0
2024-05,7.0
2024-06,6.0
2024-07,6.0
2024-08,4.0
2024-09,6.0
2024-10,6.0
2024-11,15.0
2024-12,8.0
2025-01,8.0
2025-02,12.0
2025-03,8.0
2025-04,16.0
2025-05,14.0
2025-06,5.0
2025-07,7.0
2025-08,8.0
2025-09,7.0
2025-10,6.0
2025-11,7.0
2025-12,12.0
2026-01,21.0
2026-02,17.0
2026-03,14.0
2026-04,11.0
