Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,43.0
2004-12,0.0
2005-01,38.0
2005-02,0.0
2005-03,60.0
2005-04,67.0
2005-05,44.0
2005-06,0.0
2005-07,0.0
2005-08,28.0
2005-09,31.0
2005-10,0.0
2005-11,23.0
2005-12,24.0
2006-01,20.0
2006-02,36.0
2006-03,43.0
2006-04,31.0
2006-05,31.0
2006-06,31.0
2006-07,16.0
2006-08,15.0
2006-09,26.0
2006-10,22.0
2006-11,33.0
2006-12,27.0
2007-01,29.0
2007-02,33.0
2007-03,42.0
2007-04,33.0
2007-05,40.0
2007-06,34.0
2007-07,43.0
2007-08,23.0
2007-09,33.0
2007-10,30.0
2007-11,28.0
2007-12,37.0
2008-01,38.0
2008-02,50.0
2008-03,59.0
2008-04,53.0
2008-05,62.0
2008-06,59.0
2008-07,39.0
2008-08,37.0
2008-09,36.0
2008-10,43.0
2008-11,33.0
2008-12,34.0
2009-01,53.0
2009-02,54.0
2009-03,68.0
2009-04,67.0
2009-05,76.0
2009-06,73.0
2009-07,57.0
2009-08,67.0
2009-09,66.0
2009-10,60.0
2009-11,66.0
2009-12,64.0
2010-01,93.0
2010-02,86.0
2010-03,95.0
2010-04,100.0
2010-05,90.0
2010-06,93.0
2010-07,78.0
2010-08,76.0
2010-09,71.0
2010-10,65.0
2010-11,72.0
2010-12,52.0
2011-01,73.0
2011-02,75.0
2011-03,90.0
2011-04,77.0
2011-05,95.0
2011-06,87.0
2011-07,66.0
2011-08,55.0
2011-09,55.0
2011-10,43.0
2011-11,46.0
2011-12,45.0
2012-01,54.0
2012-02,53.0
2012-03,65.0
2012-04,69.0
2012-05,74.0
2012-06,65.0
2012-07,62.0
2012-08,63.0
2012-09,59.0
2012-10,53.0
2012-11,51.0
2012-12,43.0
2013-01,56.0
2013-02,60.0
2013-03,70.0
2013-04,81.0
2013-05,84.0
2013-06,73.0
2013-07,60.0
2013-08,58.0
2013-09,53.0
2013-10,60.0
2013-11,53.0
2013-12,44.0
2014-01,58.0
2014-02,63.0
2014-03,75.0
2014-04,79.0
2014-05,87.0
2014-06,85.0
2014-07,77.0
2014-08,73.0
2014-09,65.0
2014-10,58.0
2014-11,52.0
2014-12,46.0
2015-01,65.0
2015-02,60.0
2015-03,67.0
2015-04,67.0
2015-05,82.0
2015-06,86.0
2015-07,75.0
2015-08,79.0
2015-09,73.0
2015-10,61.0
2015-11,55.0
2015-12,53.0
2016-01,59.0
2016-02,61.0
2016-03,58.0
2016-04,71.0
2016-05,84.0
2016-06,87.0
2016-07,66.0
2016-08,66.0
2016-09,61.0
2016-10,57.0
2016-11,65.0
2016-12,47.0
2017-01,69.0
2017-02,65.0
2017-03,68.0
2017-04,66.0
2017-05,91.0
2017-06,92.0
2017-07,80.0
2017-08,73.0
2017-09,68.0
2017-10,61.0
2017-11,62.0
2017-12,55.0
2018-01,74.0
2018-02,64.0
2018-03,66.0
2018-04,63.0
2018-05,86.0
2018-06,81.0
2018-07,71.0
2018-08,74.0
2018-09,71.0
2018-10,67.0
2018-11,56.0
2018-12,48.0
2019-01,63.0
2019-02,56.0
2019-03,57.0
2019-04,66.0
2019-05,84.0
2019-06,81.0
2019-07,74.0
2019-08,71.0
2019-09,66.0
2019-10,58.0
2019-11,57.0
2019-12,45.0
2020-01,60.0
2020-02,55.0
2020-03,48.0
2020-04,45.0
2020-05,58.0
2020-06,76.0
2020-07,73.0
2020-08,81.0
2020-09,82.0
2020-10,68.0
2020-11,57.0
2020-12,52.0
2021-01,57.0
2021-02,48.0
2021-03,55.0
2021-04,52.0
2021-05,60.0
2021-06,62.0
2021-07,55.0
2021-08,49.0
2021-09,52.0
2021-10,53.0
2021-11,49.0
2021-12,43.0
2022-01,58.0
2022-02,55.0
2022-03,60.0
2022-04,65.0
2022-05,67.0
2022-06,73.0
2022-07,60.0
2022-08,56.0
2022-09,52.0
2022-10,49.0
2022-11,46.0
2022-12,41.0
2023-01,55.0
2023-02,56.0
2023-03,57.0
2023-04,57.0
2023-05,66.0
2023-06,62.0
2023-07,57.0
2023-08,54.0
2023-09,53.0
2023-10,52.0
2023-11,46.0
2023-12,39.0
2024-01,52.0
2024-02,47.0
2024-03,48.0
2024-04,58.0
2024-05,63.0
2024-06,58.0
2024-07,57.0
2024-08,54.0
2024-09,44.0
2024-10,49.0
2024-11,46.0
2024-12,40.0
2025-01,45.0
2025-02,45.0
2025-03,48.0
2025-04,54.0
2025-05,57.0
2025-06,56.0
2025-07,50.0
2025-08,48.0
2025-09,44.0
2025-10,39.0
2025-11,39.0
2025-12,33.0
2026-01,37.0
2026-02,38.0
2026-03,44.0
2026-04,47.0
2026-05,51.0
2026-06,46.0
2026-07,41.0
