Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,4.0
2004-07,0.0
2004-08,4.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,3.0
2005-02,3.0
2005-03,3.0
2005-04,4.0
2005-05,0.0
2005-06,2.0
2005-07,0.0
2005-08,2.0
2005-09,2.0
2005-10,2.0
2005-11,2.0
2005-12,2.0
2006-01,3.0
2006-02,2.0
2006-03,2.0
2006-04,2.0
2006-05,5.0
2006-06,56.0
2006-07,6.0
2006-08,7.0
2006-09,3.0
2006-10,4.0
2006-11,3.0
2006-12,2.0
2007-01,4.0
2007-02,2.0
2007-03,2.0
2007-04,3.0
2007-05,3.0
2007-06,16.0
2007-07,11.0
2007-08,7.0
2007-09,4.0
2007-10,5.0
2007-11,3.0
2007-12,3.0
2008-01,3.0
2008-02,2.0
2008-03,5.0
2008-04,4.0
2008-05,5.0
2008-06,11.0
2008-07,27.0
2008-08,11.0
2008-09,3.0
2008-10,3.0
2008-11,3.0
2008-12,2.0
2009-01,3.0
2009-02,4.0
2009-03,9.0
2009-04,6.0
2009-05,41.0
2009-06,25.0
2009-07,13.0
2009-08,6.0
2009-09,6.0
2009-10,6.0
2009-11,5.0
2009-12,5.0
2010-01,6.0
2010-02,7.0
2010-03,8.0
2010-04,11.0
2010-05,89.0
2010-06,8.0
2010-07,14.0
2010-08,9.0
2010-09,7.0
2010-10,3.0
2010-11,3.0
2010-12,3.0
2011-01,5.0
2011-02,5.0
2011-03,10.0
2011-04,11.0
2011-05,97.0
2011-06,11.0
2011-07,13.0
2011-08,6.0
2011-09,6.0
2011-10,3.0
2011-11,3.0
2011-12,3.0
2012-01,4.0
2012-02,6.0
2012-03,5.0
2012-04,8.0
2012-05,75.0
2012-06,12.0
2012-07,14.0
2012-08,8.0
2012-09,3.0
2012-10,3.0
2012-11,2.0
2012-12,2.0
2013-01,3.0
2013-02,3.0
2013-03,4.0
2013-04,7.0
2013-05,60.0
2013-06,11.0
2013-07,14.0
2013-08,8.0
2013-09,2.0
2013-10,4.0
2013-11,4.0
2013-12,4.0
2014-01,2.0
2014-02,2.0
2014-03,28.0
2014-04,5.0
2014-05,4.0
2014-06,4.0
2014-07,2.0
2014-08,3.0
2014-09,2.0
2014-10,2.0
2014-11,5.0
2014-12,2.0
2015-01,3.0
2015-02,3.0
2015-03,35.0
2015-04,5.0
2015-05,5.0
2015-06,3.0
2015-07,3.0
2015-08,3.0
2015-09,2.0
2015-10,3.0
2015-11,3.0
2015-12,2.0
2016-01,2.0
2016-02,2.0
2016-03,27.0
2016-04,2.0
2016-05,2.0
2016-06,2.0
2016-07,2.0
2016-08,3.0
2016-09,1.0
2016-10,2.0
2016-11,3.0
2016-12,2.0
2017-01,2.0
2017-02,4.0
2017-03,43.0
2017-04,3.0
2017-05,4.0
2017-06,3.0
2017-07,2.0
2017-08,2.0
2017-09,1.0
2017-10,2.0
2017-11,2.0
2017-12,1.0
2018-01,3.0
2018-02,3.0
2018-03,37.0
2018-04,5.0
2018-05,4.0
2018-06,5.0
2018-07,3.0
2018-08,1.0
2018-09,2.0
2018-10,1.0
2018-11,1.0
2018-12,1.0
2019-01,2.0
2019-02,8.0
2019-03,38.0
2019-04,5.0
2019-05,7.0
2019-06,5.0
2019-07,1.0
2019-08,1.0
2019-09,2.0
2019-10,1.0
2019-11,1.0
2019-12,1.0
2020-01,4.0
2020-02,100.0
2020-03,3.0
2020-04,1.0
2020-05,1.0
2020-06,2.0
2020-07,2.0
2020-08,2.0
2020-09,4.0
2020-10,1.0
2020-11,2.0
2020-12,1.0
2021-01,32.0
2021-02,64.0
2021-03,5.0
2021-04,2.0
2021-05,2.0
2021-06,1.0
2021-07,1.0
2021-08,0.0
2021-09,1.0
2021-10,1.0
2021-11,1.0
2021-12,2.0
2022-01,2.0
2022-02,2.0
2022-03,2.0
2022-04,2.0
2022-05,7.0
2022-06,17.0
2022-07,4.0
2022-08,2.0
2022-09,1.0
2022-10,2.0
2022-11,2.0
2022-12,1.0
2023-01,16.0
2023-02,8.0
2023-03,2.0
2023-04,1.0
2023-05,2.0
2023-06,3.0
2023-07,2.0
2023-08,1.0
2023-09,1.0
2023-10,1.0
2023-11,1.0
2023-12,2.0
2024-01,11.0
2024-02,3.0
2024-03,62.0
2024-04,4.0
2024-05,2.0
2024-06,2.0
2024-07,1.0
2024-08,2.0
2024-09,1.0
2024-10,1.0
2024-11,2.0
2024-12,2.0
2025-01,57.0
2025-02,8.0
2025-03,6.0
2025-04,2.0
2025-05,2.0
2025-06,3.0
2025-07,2.0
2025-08,2.0
2025-09,1.0
2025-10,2.0
2025-11,2.0
2025-12,4.0
2026-01,49.0
2026-02,3.0
2026-03,3.0
2026-04,2.0
