Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,55.0
2005-09,0.0
2005-10,0.0
2005-11,0.0
2005-12,60.0
2006-01,54.0
2006-02,0.0
2006-03,62.0
2006-04,64.0
2006-05,61.0
2006-06,63.0
2006-07,43.0
2006-08,33.0
2006-09,0.0
2006-10,0.0
2006-11,31.0
2006-12,0.0
2007-01,56.0
2007-02,65.0
2007-03,71.0
2007-04,79.0
2007-05,74.0
2007-06,56.0
2007-07,53.0
2007-08,42.0
2007-09,48.0
2007-10,46.0
2007-11,49.0
2007-12,49.0
2008-01,52.0
2008-02,43.0
2008-03,56.0
2008-04,70.0
2008-05,77.0
2008-06,77.0
2008-07,65.0
2008-08,53.0
2008-09,53.0
2008-10,56.0
2008-11,40.0
2008-12,42.0
2009-01,48.0
2009-02,58.0
2009-03,100.0
2009-04,68.0
2009-05,85.0
2009-06,79.0
2009-07,53.0
2009-08,67.0
2009-09,51.0
2009-10,72.0
2009-11,61.0
2009-12,56.0
2010-01,61.0
2010-02,81.0
2010-03,74.0
2010-04,80.0
2010-05,97.0
2010-06,66.0
2010-07,68.0
2010-08,64.0
2010-09,63.0
2010-10,45.0
2010-11,49.0
2010-12,35.0
2011-01,51.0
2011-02,56.0
2011-03,62.0
2011-04,63.0
2011-05,69.0
2011-06,57.0
2011-07,48.0
2011-08,45.0
2011-09,41.0
2011-10,34.0
2011-11,39.0
2011-12,33.0
2012-01,39.0
2012-02,45.0
2012-03,46.0
2012-04,41.0
2012-05,46.0
2012-06,43.0
2012-07,40.0
2012-08,37.0
2012-09,39.0
2012-10,34.0
2012-11,33.0
2012-12,29.0
2013-01,31.0
2013-02,37.0
2013-03,41.0
2013-04,34.0
2013-05,44.0
2013-06,34.0
2013-07,36.0
2013-08,33.0
2013-09,32.0
2013-10,32.0
2013-11,26.0
2013-12,23.0
2014-01,30.0
2014-02,32.0
2014-03,38.0
2014-04,38.0
2014-05,48.0
2014-06,39.0
2014-07,36.0
2014-08,37.0
2014-09,32.0
2014-10,28.0
2014-11,33.0
2014-12,30.0
2015-01,35.0
2015-02,33.0
2015-03,37.0
2015-04,45.0
2015-05,60.0
2015-06,53.0
2015-07,40.0
2015-08,37.0
2015-09,33.0
2015-10,31.0
2015-11,32.0
2015-12,25.0
2016-01,30.0
2016-02,28.0
2016-03,34.0
2016-04,35.0
2016-05,45.0
2016-06,38.0
2016-07,28.0
2016-08,28.0
2016-09,29.0
2016-10,28.0
2016-11,27.0
2016-12,22.0
2017-01,27.0
2017-02,29.0
2017-03,29.0
2017-04,32.0
2017-05,49.0
2017-06,40.0
2017-07,33.0
2017-08,31.0
2017-09,31.0
2017-10,28.0
2017-11,32.0
2017-12,23.0
2018-01,30.0
2018-02,30.0
2018-03,29.0
2018-04,36.0
2018-05,40.0
2018-06,31.0
2018-07,28.0
2018-08,31.0
2018-09,34.0
2018-10,35.0
2018-11,29.0
2018-12,22.0
2019-01,33.0
2019-02,24.0
2019-03,31.0
2019-04,32.0
2019-05,34.0
2019-06,30.0
2019-07,30.0
2019-08,28.0
2019-09,30.0
2019-10,24.0
2019-11,28.0
2019-12,21.0
2020-01,29.0
2020-02,26.0
2020-03,25.0
2020-04,16.0
2020-05,25.0
2020-06,28.0
2020-07,30.0
2020-08,27.0
2020-09,28.0
2020-10,28.0
2020-11,21.0
2020-12,20.0
2021-01,20.0
2021-02,16.0
2021-03,22.0
2021-04,22.0
2021-05,23.0
2021-06,20.0
2021-07,14.0
2021-08,14.0
2021-09,16.0
2021-10,17.0
2021-11,15.0
2021-12,13.0
2022-01,28.0
2022-02,25.0
2022-03,27.0
2022-04,21.0
2022-05,27.0
2022-06,28.0
2022-07,20.0
2022-08,19.0
2022-09,20.0
2022-10,16.0
2022-11,17.0
2022-12,16.0
2023-01,23.0
2023-02,22.0
2023-03,25.0
2023-04,19.0
2023-05,24.0
2023-06,20.0
2023-07,20.0
2023-08,22.0
2023-09,18.0
2023-10,15.0
2023-11,17.0
2023-12,16.0
2024-01,17.0
2024-02,20.0
2024-03,19.0
2024-04,16.0
2024-05,19.0
2024-06,22.0
2024-07,18.0
2024-08,17.0
2024-09,16.0
2024-10,15.0
2024-11,16.0
2024-12,14.0
2025-01,15.0
2025-02,17.0
2025-03,21.0
2025-04,15.0
2025-05,17.0
2025-06,18.0
2025-07,13.0
2025-08,16.0
2025-09,16.0
2025-10,13.0
2025-11,16.0
2025-12,15.0
2026-01,18.0
2026-02,18.0
2026-03,18.0
2026-04,16.0
2026-05,21.0
2026-06,18.0
2026-07,19.0
