Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,0.0
2005-11,0.0
2005-12,0.0
2006-01,0.0
2006-02,0.0
2006-03,0.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.0
2006-10,0.0
2006-11,0.0
2006-12,0.0
2007-01,0.0
2007-02,42.0
2007-03,0.0
2007-04,0.0
2007-05,0.0
2007-06,0.0
2007-07,0.0
2007-08,0.0
2007-09,0.0
2007-10,0.0
2007-11,0.0
2007-12,19.0
2008-01,0.0
2008-02,21.0
2008-03,0.0
2008-04,0.0
2008-05,21.0
2008-06,17.0
2008-07,17.0
2008-08,15.0
2008-09,0.0
2008-10,16.0
2008-11,0.0
2008-12,0.0
2009-01,0.0
2009-02,24.0
2009-03,14.0
2009-04,0.0
2009-05,15.0
2009-06,19.0
2009-07,28.0
2009-08,21.0
2009-09,21.0
2009-10,29.0
2009-11,23.0
2009-12,18.0
2010-01,28.0
2010-02,30.0
2010-03,37.0
2010-04,30.0
2010-05,38.0
2010-06,54.0
2010-07,27.0
2010-08,31.0
2010-09,35.0
2010-10,34.0
2010-11,26.0
2010-12,29.0
2011-01,29.0
2011-02,39.0
2011-03,32.0
2011-04,26.0
2011-05,32.0
2011-06,35.0
2011-07,32.0
2011-08,30.0
2011-09,31.0
2011-10,22.0
2011-11,29.0
2011-12,22.0
2012-01,30.0
2012-02,34.0
2012-03,39.0
2012-04,33.0
2012-05,35.0
2012-06,35.0
2012-07,38.0
2012-08,32.0
2012-09,31.0
2012-10,30.0
2012-11,30.0
2012-12,28.0
2013-01,35.0
2013-02,36.0
2013-03,36.0
2013-04,33.0
2013-05,37.0
2013-06,35.0
2013-07,40.0
2013-08,37.0
2013-09,34.0
2013-10,33.0
2013-11,28.0
2013-12,28.0
2014-01,34.0
2014-02,37.0
2014-03,41.0
2014-04,38.0
2014-05,39.0
2014-06,41.0
2014-07,36.0
2014-08,37.0
2014-09,41.0
2014-10,39.0
2014-11,36.0
2014-12,35.0
2015-01,47.0
2015-02,51.0
2015-03,47.0
2015-04,45.0
2015-05,47.0
2015-06,51.0
2015-07,45.0
2015-08,45.0
2015-09,44.0
2015-10,41.0
2015-11,43.0
2015-12,45.0
2016-01,35.0
2016-02,46.0
2016-03,45.0
2016-04,46.0
2016-05,43.0
2016-06,42.0
2016-07,39.0
2016-08,37.0
2016-09,41.0
2016-10,38.0
2016-11,42.0
2016-12,36.0
2017-01,49.0
2017-02,55.0
2017-03,62.0
2017-04,48.0
2017-05,58.0
2017-06,58.0
2017-07,54.0
2017-08,55.0
2017-09,53.0
2017-10,55.0
2017-11,53.0
2017-12,49.0
2018-01,62.0
2018-02,63.0
2018-03,59.0
2018-04,60.0
2018-05,61.0
2018-06,66.0
2018-07,58.0
2018-08,65.0
2018-09,62.0
2018-10,70.0
2018-11,52.0
2018-12,56.0
2019-01,70.0
2019-02,66.0
2019-03,65.0
2019-04,69.0
2019-05,65.0
2019-06,70.0
2019-07,65.0
2019-08,64.0
2019-09,66.0
2019-10,57.0
2019-11,55.0
2019-12,49.0
2020-01,65.0
2020-02,58.0
2020-03,86.0
2020-04,81.0
2020-05,80.0
2020-06,71.0
2020-07,69.0
2020-08,70.0
2020-09,70.0
2020-10,62.0
2020-11,63.0
2020-12,56.0
2021-01,84.0
2021-02,72.0
2021-03,79.0
2021-04,70.0
2021-05,73.0
2021-06,72.0
2021-07,80.0
2021-08,83.0
2021-09,82.0
2021-10,73.0
2021-11,71.0
2021-12,64.0
2022-01,87.0
2022-02,87.0
2022-03,100.0
2022-04,84.0
2022-05,97.0
2022-06,89.0
2022-07,85.0
2022-08,81.0
2022-09,80.0
2022-10,69.0
2022-11,75.0
2022-12,73.0
2023-01,87.0
2023-02,94.0
2023-03,94.0
2023-04,80.0
2023-05,84.0
2023-06,86.0
2023-07,84.0
2023-08,86.0
2023-09,79.0
2023-10,72.0
2023-11,69.0
2023-12,69.0
2024-01,81.0
2024-02,79.0
2024-03,78.0
2024-04,75.0
2024-05,82.0
2024-06,74.0
2024-07,79.0
2024-08,74.0
2024-09,71.0
2024-10,65.0
2024-11,61.0
2024-12,63.0
2025-01,69.0
2025-02,82.0
2025-03,73.0
2025-04,68.0
2025-05,75.0
2025-06,71.0
2025-07,68.0
2025-08,65.0
2025-09,70.0
2025-10,66.0
2025-11,64.0
2025-12,66.0
2026-01,77.0
2026-02,78.0
2026-03,78.0
2026-04,83.0
2026-05,81.0
2026-06,91.0
2026-07,90.0
