Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,0.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,0.0
2005-11,0.0
2005-12,0.0
2006-01,0.0
2006-02,0.0
2006-03,0.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,0.0
2006-09,0.0
2006-10,0.0
2006-11,0.0
2006-12,0.0
2007-01,0.0
2007-02,0.0
2007-03,0.0
2007-04,0.0
2007-05,0.0
2007-06,15.0
2007-07,32.0
2007-08,72.0
2007-09,85.0
2007-10,57.0
2007-11,54.0
2007-12,38.0
2008-01,24.0
2008-02,22.0
2008-03,23.0
2008-04,22.0
2008-05,21.0
2008-06,15.0
2008-07,19.0
2008-08,21.0
2008-09,15.0
2008-10,17.0
2008-11,13.0
2008-12,19.0
2009-01,14.0
2009-02,12.0
2009-03,17.0
2009-04,18.0
2009-05,19.0
2009-06,18.0
2009-07,29.0
2009-08,17.0
2009-09,18.0
2009-10,19.0
2009-11,15.0
2009-12,20.0
2010-01,19.0
2010-02,17.0
2010-03,18.0
2010-04,20.0
2010-05,17.0
2010-06,13.0
2010-07,13.0
2010-08,16.0
2010-09,16.0
2010-10,17.0
2010-11,16.0
2010-12,16.0
2011-01,14.0
2011-02,17.0
2011-03,13.0
2011-04,15.0
2011-05,14.0
2011-06,14.0
2011-07,15.0
2011-08,14.0
2011-09,15.0
2011-10,11.0
2011-11,14.0
2011-12,15.0
2012-01,15.0
2012-02,16.0
2012-03,18.0
2012-04,22.0
2012-05,18.0
2012-06,18.0
2012-07,18.0
2012-08,19.0
2012-09,19.0
2012-10,21.0
2012-11,18.0
2012-12,22.0
2013-01,20.0
2013-02,21.0
2013-03,23.0
2013-04,27.0
2013-05,21.0
2013-06,22.0
2013-07,22.0
2013-08,22.0
2013-09,23.0
2013-10,28.0
2013-11,20.0
2013-12,26.0
2014-01,28.0
2014-02,28.0
2014-03,29.0
2014-04,30.0
2014-05,30.0
2014-06,24.0
2014-07,30.0
2014-08,27.0
2014-09,28.0
2014-10,29.0
2014-11,28.0
2014-12,30.0
2015-01,32.0
2015-02,32.0
2015-03,35.0
2015-04,36.0
2015-05,35.0
2015-06,36.0
2015-07,38.0
2015-08,36.0
2015-09,34.0
2015-10,39.0
2015-11,35.0
2015-12,45.0
2016-01,27.0
2016-02,28.0
2016-03,30.0
2016-04,32.0
2016-05,30.0
2016-06,27.0
2016-07,31.0
2016-08,26.0
2016-09,28.0
2016-10,29.0
2016-11,28.0
2016-12,35.0
2017-01,41.0
2017-02,41.0
2017-03,39.0
2017-04,46.0
2017-05,41.0
2017-06,39.0
2017-07,49.0
2017-08,44.0
2017-09,41.0
2017-10,71.0
2017-11,42.0
2017-12,51.0
2018-01,46.0
2018-02,45.0
2018-03,44.0
2018-04,51.0
2018-05,48.0
2018-06,43.0
2018-07,47.0
2018-08,47.0
2018-09,46.0
2018-10,56.0
2018-11,44.0
2018-12,56.0
2019-01,47.0
2019-02,49.0
2019-03,50.0
2019-04,53.0
2019-05,51.0
2019-06,47.0
2019-07,51.0
2019-08,45.0
2019-09,44.0
2019-10,53.0
2019-11,48.0
2019-12,54.0
2020-01,49.0
2020-02,53.0
2020-03,90.0
2020-04,61.0
2020-05,36.0
2020-06,39.0
2020-07,50.0
2020-08,46.0
2020-09,44.0
2020-10,50.0
2020-11,48.0
2020-12,55.0
2021-01,56.0
2021-02,42.0
2021-03,47.0
2021-04,69.0
2021-05,48.0
2021-06,37.0
2021-07,57.0
2021-08,36.0
2021-09,31.0
2021-10,33.0
2021-11,37.0
2021-12,46.0
2022-01,48.0
2022-02,43.0
2022-03,43.0
2022-04,52.0
2022-05,46.0
2022-06,52.0
2022-07,53.0
2022-08,43.0
2022-09,43.0
2022-10,51.0
2022-11,45.0
2022-12,56.0
2023-01,49.0
2023-02,49.0
2023-03,50.0
2023-04,53.0
2023-05,54.0
2023-06,59.0
2023-07,51.0
2023-08,53.0
2023-09,48.0
2023-10,51.0
2023-11,48.0
2023-12,56.0
2024-01,48.0
2024-02,53.0
2024-03,51.0
2024-04,57.0
2024-05,50.0
2024-06,53.0
2024-07,56.0
2024-08,52.0
2024-09,47.0
2024-10,55.0
2024-11,50.0
2024-12,64.0
2025-01,55.0
2025-02,56.0
2025-03,55.0
2025-04,66.0
2025-05,56.0
2025-06,56.0
2025-07,60.0
2025-08,61.0
2025-09,58.0
2025-10,76.0
2025-11,65.0
2025-12,75.0
2026-01,77.0
2026-02,72.0
2026-03,74.0
2026-04,89.0
2026-05,78.0
2026-06,87.0
2026-07,100.0
